1file_id	2sample	3DNA_code	4ADM_#	5SPECIES	6POP_CODE	7POPNAME	8POP#	9GROUP	10LONG	11LAT	12server	13path	14plastome
WHR9_DNA312	WHR9	312	844	PBAL	WHR	Whitehorse		B02	-135.33	60.7	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-12/IX0336/D102LACXX_8/IX0336_D102LACXX_8_ATAATT.bam	DONE
WOL14_DNA582	WOL14	582	853	PBAL	WOL	Wollaston Lake		B03	-103.93	57.58	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-17/IX0392/C10ERACXX_4/IX0392_C10ERACXX_4_TTCTCC.bam	DONE
WOL15_DNA583	WOL15	583	854	PBAL	WOL	Wollaston Lake		B03	-103.93	57.58	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-17/IX0392/C10ERACXX_4/IX0392_C10ERACXX_4_GTGAAA.bam	DONE
WOL1_DNA713	WOL1	713	855	PBAL	WOL	Wollaston Lake		B03	-103.93	57.58	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-05/IX0850/D18MNACXX_8/IX0850_D18MNACXX_8_CATGGC.bam	DONE
WOL2_DNA579	WOL2	579	856	PBAL	WOL	Wollaston Lake		B03	-103.93	57.58	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-17/IX0391/C10ERACXX_3/IX0391_C10ERACXX_3_GAATAA.bam	DONE
WOL3_DNA714	WOL3	714	857	PBAL	WOL	Wollaston Lake		B03	-103.93	57.58	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-11/IX0853/C13N9ACXX_3/IX0853_C13N9ACXX_3_CGAGAA.bam	DONE
WOL4_DNA715	WOL4	715	858	PBAL	WOL	Wollaston Lake		B03	-103.93	57.58	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-05/IX0847/D18MNACXX_5/IX0847_D18MNACXX_5_GACGGA.bam	DONE
WOL6_DNA836	WOL6	836	859	PBAL	WOL	Wollaston Lake		B03	-103.93	57.58	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-17/IX0993/C13P1ACXX_4/IX0993_C13P1ACXX_4_CCTTAG.bam	DONE
WOL7_DNA580	WOL7	580	860	PBAL	WOL	Wollaston Lake		B03	-103.93	57.58	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-17/IX0392/C10ERACXX_4/IX0392_C10ERACXX_4_GCTCCA.bam	DONE
WOL8_DNA581	WOL8	581	861	PBAL	WOL	Wollaston Lake		B03	-103.93	57.58	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-17/IX0392/C10ERACXX_4/IX0392_C10ERACXX_4_TCGAAG.bam	DONE
